idProposicao,idAutor
2551371,220629
2551371,220553
2551371,220671
2551371,204445
2551371,178873
2551371,220527
2551371,178970
2551371,178857
2551371,141464
2551371,178866
2551371,188097
2551371,178986
2551371,160556
2551371,74160
2551371,204480
2551371,220682
2551371,224333
2551642,143632
2551651,143632
2551682,88256
2551711,160561
2551713,204444
2551714,204444
2551795,220648
2551821,150418
2551822,150418
2551928,204459
2551946,141470
2551949,141470
2551950,220623
2551971,220546
2551996,204536
2552014,141533
2552026,160629
2552045,213762
2552070,220594
2552071,233594
2552086,178881
2552115,160559
2552117,220649
2552226,220652
2552299,204374
2552428,220621
2552445,204570
2552479,220547
2552503,204449
2552509,178886
2552522,178970
2552542,204488
2552545,191923
2552568,204572
2552608,220668
2552614,220564
2552615,204459
2552625,74856
2552627,220622
2552637,220599
2552645,220690
2552654,175765
2552659,220690
2552666,175765
2552667,175765
2552670,141464
2552671,163321
2552676,74084
2552680,160556
2552681,160556
2553556,214694
2553568,178884
2553570,220653
2553573,220685
2553602,160559
2553687,157130
2553702,220578
2553737,230765
2553753,230765
2553773,178843
2553785,165470
2553799,230765
2553819,220569
2553894,220690
2553901,74374
2553910,171617
2553944,220670
2554007,204462
2554064,160512
2554066,160512
2554068,160512
2554164,122158
2554189,122158
2554195,122158
2554220,220623
2554345,204494
2554347,204494
2554427,220551
2554465,74856
2554475,74856
2554492,220695
2554493,220547
2554494,220547
2554495,220547
2554496,220547
2554497,220547
2554498,220547
2554499,73486
2554502,73486
2554555,74856
2554561,220536
2554562,220573
2554591,104552
2554592,204550
2554601,204488
2554615,220684
2554623,220684
2554630,220635
2554640,220536
2554642,204534
2554647,220663
2554649,220663
2554669,88256
2554672,160665
2554678,204524
2554694,221338
2554740,204572
2554751,220630
2554767,220553
2554823,204486
2554833,220642
2554833,220552
2554834,220642
2554835,220642
2554852,74856
2555093,74161
2555094,220530
2555095,220559
2555106,220530
2555107,220660
2555108,220660
2555110,220660
2555141,204355
2555193,178884
2555204,178975
2555218,220584
2555219,204526
2555233,220606
2555254,141464
2555255,141450
2555262,220608
2555271,204485
2555272,220683
2555310,220646
2555350,220690
2555351,220667
2555390,141533
2555392,220623
2555393,204488
2555397,220621
2555423,141421
2555617,233594
2555654,160629
2555662,160629
2555663,160629
2555665,160629
2555685,230765
2555811,141411
2555826,204412
2555830,220609
2555837,220604
2555842,204412
2555872,220604
2555874,220553
2555890,220604
2555892,220604
2555897,204517
2555908,123756
2555909,220701
2555950,160548
2555951,160548
2555952,160548
2555953,160548
2555954,160548
2555955,160548
2555956,160548
2555960,160548
2555961,160548
2555962,160548
2555975,160535
2555986,209787
2555987,206018
2555991,220618
2555994,220656
2555995,204566
2556071,220548
2556073,143632
2556116,230765
2556326,163321
2556328,220547
2556648,74161
2556748,220642
2556748,220701
2556750,220548
2556753,220548
2556854,204450
2556855,220689
2556865,160512
2556878,204517
2556893,178908
2556912,178908
2556937,178908
2556940,178908
2556941,178908
2556942,178908
2556945,178908
2556955,178908
2556962,204479
2556998,160512
2557000,160575
2557001,160575
2557002,160575
2557004,160575
2557005,160575
2557019,233598
2557029,160512
2557040,74084
2557058,220539
2557059,220539
2557063,220539
2557064,220690
2557067,220690
2557069,205865
2557085,204481
2557134,220540
2557150,220623
2557207,220690
2557254,220583
2557342,220533
2557343,220533
2557351,220534
2557352,220648
2557357,220607
2557362,73441
2557373,73441
2557387,73441
2557389,220604
2557403,92699
2557405,220609
2557406,220653
2557407,220553
2557425,104552
2557425,157130
2557433,133810
2557477,220642
2557525,204524
2557550,204488
2557551,220623
2557555,220540
2557559,178933
2557607,80815
2557615,74079
2557617,136811
2557624,220618
2557692,220553
2557698,73486
2557705,220529
2557709,141450
2557714,220690
2557723,73579
2557724,73579
2557739,220623
2557760,220574
2557872,161440
2558525,220548
2558525,220573
2558525,220686
2558525,220623
2558525,160604
2558525,204534
2558565,220618
2558593,204536
2558644,204491
2558657,73486
2558685,72442
2558704,220583
2558722,220594
2558775,73579
2559041,220547
2559170,141450
2559312,220625
2559733,160548
2559734,160548
2559742,160548
2559746,160548
2559750,160548
2559752,160548
2559755,160548
2559757,160548
2559759,160548
2559760,160548
2559790,74158
2559804,220604
2559805,178993
2559813,204457
2559814,204457
2559816,204457
2559818,153423
2559965,220548
2559965,220573
2559965,220686
2559965,220667
2559965,204534
2560020,220588
2560032,220604
2560095,220534
2560150,220647
2560195,213762
2560211,74041
2560232,220540
2560232,220563
2560232,220641
2560337,220674
2560351,73579
2560355,220654
2560493,204355
2560495,220584
2560557,220620
2560558,220620
2560645,220635
2560646,220635
2560648,73579
2560661,206018
2560685,150418
2560686,150418
2560687,150418
2560688,220623
2560715,220529
2560729,160552
2560757,220548
2560757,220573
2560757,220686
2560757,220623
2560757,220667
2560757,204534
2560777,74585
2560778,74585
2560782,220540
2560783,220609
2560884,204536
2560885,204536
2560886,66828
2560888,220697
2560889,220673
2560890,88256
2560891,88256
2560893,88256
2560894,160512
2560895,160512
2560897,160512
2560910,220569
2560917,204536
2560931,220553
2560939,204369
2560965,220569
2560972,204416
2560978,204494
2560983,160559
2560983,220570
2560983,204395
2560983,161440
2561007,220590
2561017,220669
2561030,220602
2561050,220530
2561171,204353
2561190,233598
2561198,220589
2561200,204485
2561205,233598
2561262,73486
2561294,230765
2561299,230765
2561314,220582
2561330,220554
2561331,220554
2561335,204536
2561336,220533
2561353,160548
2561355,160548
2561356,160548
2561357,160548
2561358,160548
2561359,160548
2561360,160548
2561361,160548
2561362,143632
2561363,204495
2561364,204495
2561365,221338
2561366,220584
2561370,141456
2561374,160541
2561378,178887
2561385,220540
2561408,73579
2561445,220687
2561448,204495
2561602,69871
2561769,98615
2561771,220552
2561773,73579
2561808,73579
2561808,178881
2561808,220690
2561808,220571
2561808,220673
2561808,162332
2561808,220655
2561808,220530
2561808,204479
2561808,204395
2561808,74084
2561808,205865
2561808,220684
2561808,74376
2561808,220558
2561808,220552
2561822,220604
2561832,141421
2561870,220549
2561929,74585
2562057,74856
2562067,204536
2562074,220561
2562079,204536
2562082,204536
2562099,220700
2562118,74084
2562121,74084
2562123,178989
2562132,178989
2562135,160610
2562138,141555
2562153,220700
2562163,143942
2562189,204536
2562192,80815
2562202,220647
2562203,220647
2562205,204497
2562225,220700
2562226,220684
2562249,141408
2562272,220700
2562278,220625
2562297,178943
2562299,178943
2562309,220545
2562310,220610
2562313,153423
2562314,153423
2562315,220610
2562320,220610
2562324,220610
2562325,220610
2562361,220690
2562400,74041
2562466,98057
2562497,220546
2562570,220609
2562579,160561
2562597,178963
2562598,175765
2562600,74041
2562601,204407
2562602,204407
2562604,204407
2562611,220630
2562621,220530
2562627,221338
2562641,220642
2562764,220647
2562765,220648
2562766,204520
2562826,141408
2562838,141408
2562896,74041
2562935,160673
2563199,141516
2563203,226179
2563225,220569
2563226,220569
2563248,204491
2563250,204491
2563251,204374
2563275,160535
2563287,165470
2563307,204416
2563327,204416
2563330,220529
2563363,220569
2563430,220604
2563432,204495
2563433,204570
2563439,204570
2563441,204570
2563459,220699
2563463,123756
2563471,220583
2563482,160548
2563483,160548
2563484,160548
2563485,160548
2563486,160548
2563487,160548
2563488,160548
2563553,220659
2563554,220659
2563562,220659
2563570,160569
2563572,220559
2563700,204353
2563702,204353
2563714,220690
2563717,179000
2563877,205476
2563880,220547
2563978,220547
2563999,220547
2564123,220588
2564171,220649
2564177,230765
2564188,178954
2564194,220654
2564241,220547
2564260,220583
2564260,204416
2564260,220552
2564261,178972
2564284,220547
2564315,220588
2564317,220605
2564319,220605
2564401,220660
2564402,220660
2564410,204536
2564419,204573
2564451,160512
2564452,160512
2564460,121948
2564482,204524
2564496,160673
2564512,204472
2564515,204457
2564535,220690
2564549,220583
2564568,204572
2564605,163321
2564625,220540
2564651,220532
2564657,220533
2564702,220604
2564730,157130
2564737,178987
2564738,178987
2564767,74057
2564786,204528
2564794,204536
2564809,161440
2564817,220684
2565046,74041
2565087,220645
2565094,220639
2565103,220599
2565107,220585
2565108,72442
2565112,204560
2565112,122974
2565129,204557
2565131,204557
2565132,204557
2565166,220690
2565174,220690
2565186,204572
2565186,220690
2565186,204488
2565186,220669
2565186,220630
2565198,220555
2565205,220676
2565216,220602
2565226,220676
2565231,160665
2565249,160665
2565287,220676
2565292,220657
2565297,220657
2565301,178873
2565302,178873
2565305,178873
2565309,178989
2565336,204368
2565337,73778
2565346,220624
2565356,204572
2565375,220690
2565410,221338
2565429,220688
2565430,160598
2565441,204560
2565441,204436
2565441,122974
2565464,178871
2565464,220655
2565464,204449
2565467,220673
2565469,220673
2565470,122158
2565471,204412
2565472,122158
2565485,220673
2565494,220673
2565496,220599
2565497,220588
2565510,141450
2565573,204536
2565576,204536
2565577,204501
2565584,220588
2565636,73778
2565658,204536
2565659,220598
2565665,204540
2565666,165470
2565667,220615
2565670,141533
2565708,213762
2565709,220615
2565710,160548
2565712,160548
2565713,160548
2565714,160548
2565715,160548
2565716,160548
2565717,178989
2565724,230765
2565730,220653
2565733,220564
2565734,220564
2565741,204536
2565765,220583
2565773,220630
2565776,220546
2565783,160518
2565810,220540
2565823,220586
2565824,220586
2565825,220586
2565827,230765
2565828,230765
2565842,178829
2565845,226708
2565846,160598
2565848,220530
2565923,178829
2565931,74858
2565953,220642
2566072,178972
2566205,206018
2566278,178835
2566319,220536
2566331,178829
2566332,73579
2566343,141421
2566344,204416
2566345,220659
2566358,123756
2566359,123756
2566406,204570
2566407,204472
2566408,204570
2566409,220582
2566411,220539
2566412,220539
2566414,220539
2566416,220539
2566419,220539
2566420,220539
2566422,204416
2566444,204416
2566446,204407
2566446,204535
2566447,178954
2566478,178933
2566494,205865
2566520,74856
2566528,220604
2566529,220604
2566556,220578
2566557,204501
2566563,160518
2566608,218086
2566609,220550
2566618,220604
2566642,221329
2566650,220528
2566654,220534
2566706,178989
2566707,204355
2566779,220604
2566808,220604
2566809,220604
2566884,220690
2566885,180214
2566886,180214
2566887,180214
2566901,220703
2566986,220672
2567043,180214
2567063,220584
2567108,220635
2567109,220642
2567130,220574
2567135,220609
2567162,204528
2567162,204365
2567162,204455
2567162,156190
2567162,220633
2567192,225730
2567195,220542
2567201,73441
2567207,225730
2567219,213762
2567220,204396
2567221,213762
2567225,213762
2567226,220602
2567239,220625
2567257,221329
2567292,133439
2567301,220559
2567303,178829
2567313,204464
2567381,204525
2567384,141411
2567396,220690
2567397,220657
2567414,220701
2567415,226179
2567416,220676
2567541,137070
2567546,74057
2567594,178873
2567613,220558
2567615,180214
2567616,74856
2567617,204457
2567631,204488
2567632,204488
2567638,204488
2567645,66828
2567646,204520
2567662,204520
2567691,74158
2567721,220547
2567722,220547
2567723,220653
2567738,209787
2567744,123086
2567759,160512
2567771,141421
2567772,204488
2567772,160640
2567772,220630
2567806,220529
2567807,141411
2567811,204416
2567890,204570
2567911,73486
2567950,221148
2567951,221148
2567952,221148
2567964,221148
2567965,220654
2567969,221148
2567972,221148
2567989,178954
2567990,206018
2567990,74171
2567990,152605
2567990,74784
2567990,221338
2567990,220598
2567990,157130
2568006,220552
2568007,220662
2568027,160548
2568028,160548
2568029,160548
2568030,160548
2568031,160548
2568032,160548
2568033,160548
2568034,160548
2568035,74158
2568039,160512
2568041,220659
2568044,220629
2568060,204391
2568076,204512
2568082,229432
2568105,220586
2569106,220630
2569118,220621
2569122,204457
2569128,80815
2569130,80815
2569133,80815
2569135,80815
2569138,220540
2569165,220697
2569168,160512
2569350,160556
2569350,220682
2569351,204472
2569426,178881
2569523,220618
2569587,220630
2569987,73778
2570007,204355
2570013,220659
2570034,204459
2570051,204388
2570056,160666
2570089,220588
2570098,88256
2570103,220597
2570117,74848
2570127,178929
2570130,178929
2570131,178929
2570149,220657
2570205,141421
2570215,218086
2570217,220700
2570218,220574
2570225,220574
2570230,220648
2570331,74171
2570331,204407
2570331,74784
2570331,220615
2570331,220598
2570333,220598
2570338,143084
2570350,80815
2570364,220690
2570368,220690
2570371,220571
2570387,220606
2570388,220631
2570466,220635
2570467,220635
2570510,220559
2570512,220530
2570520,204495
2570520,204501
2570520,220554
2570520,221148
2570520,220556
2570520,220632
2570520,73433
2570520,73701
2570520,160538
2570520,220548
2570520,204426
2570520,141398
2570520,220704
2570520,220629
2570520,220565
2570520,220553
2570520,220671
2570520,220688
2570520,160575
2570520,204445
2570520,191923
2570520,220700
2570520,178873
2570520,220696
2570520,220527
2570520,141456
2570520,178970
2570520,178857
2570520,141464
2570520,141470
2570520,209189
2570520,74141
2570520,220640
2570520,162067
2570520,231911
2570520,74156
2570520,74858
2570520,74041
2570520,178866
2570520,160535
2570520,74398
2570520,188097
2570520,171786
2570520,204453
2570520,178986
2570520,74159
2570520,160556
2570520,74160
2570520,171617
2570520,204492
2570520,74400
2570520,160604
2570520,220606
2570520,204480
2570520,74371
2570520,178887
2570520,73604
2570520,220682
2570520,74376
2570520,74283
2570520,160569
2570520,224333
2570520,204559
2570520,160592
2570521,220618
2570522,225730
2570523,204550
2570555,80815
2570566,209787
2570581,175765
2570585,88256
2570586,220620
2570587,220620
2570588,178989
2570608,74095
2570609,220543
2570611,160598
2570612,160598
2570613,220715
2570616,204536
2570672,188097
2570673,160599
2570707,160598
2570721,73486
2570811,204464
2570814,220714
2570819,178989
2570825,220602
2570829,179000
2570847,220645
2570873,141470
2570993,225730
2571002,220537
2571030,204360
2571047,220570
2571082,220556
2571088,204550
2571218,214694
2571232,88256
2571243,141421
2571246,220594
2571309,230765
2571312,141421
2571335,220620
2571359,220559
2571364,178884
2571365,178884
2571391,178871
2571393,178843
2571394,178884
2571400,220551
2571401,98148
2571402,80815
2571403,220604
2571404,220604
2571435,230957
2571443,220604
2571454,74356
2571493,178934
2571493,220558
2571494,220604
2571498,220604
2571542,220604
2571543,220604
2571546,220604
2571548,220604
2571549,220604
2571550,220604
2571551,205865
2571561,220604
2571562,220604
2571577,220543
2571579,220604
2571597,220604
2571599,220604
2571601,220604
2571602,220604
2571603,220604
2571604,220604
2571605,220604
2571606,220604
2571607,220604
2571617,220604
2571620,220604
2571621,220604
2571623,220604
2571628,73801
2571631,220618
2571632,178829
2571635,220690
2572038,204570
2572073,221328
2572074,204427
2572105,74317
2572288,204427
2572292,178943
2572359,160556
2572372,204427
2572383,160548
2572384,160548
2572385,160548
2572386,160548
2572387,160548
2572388,160548
2572389,160548
2572390,160548
2572391,160548
2572393,160548
2572395,160548
2572401,160629
2572403,160629
2572404,160629
2572406,204368
2572415,191923
2572427,171786
2572428,178887
2572437,74065
2572438,204388
2572441,220599
2572469,233598
2572479,204571
2572502,204480
2572504,204480
2572513,225730
2572525,220615
2572560,143942
2572612,233594
2572614,74065
2572618,220586
2572619,188097
2572620,220604
2572621,160635
2572623,220539
2572624,220605
2572624,204394
2572624,160548
2572624,220662
2572624,178931
2572624,160517
2572624,220667
2572624,141533
2572626,220539
2572628,227433
2572639,74084
2572661,220615
2572674,143632
2572679,141421
2572690,122158
2572693,178927
2572697,204416
2572712,143632
2572756,139285
2572770,204501
2572775,74317
2572776,74317
2572799,204528
2572799,198197
2572836,220584
2572840,204528
2572840,204365
2572840,204455
2572840,156190
2572868,220554
2572868,74041
2572882,220546
2572890,230765
2572907,220695
2572924,221328
2572925,220540
2572930,220660
2572931,220660
2572933,220660
2572968,204482
2572975,220623
2572984,88256
2573021,204488
2573029,74057
2573051,204374
2573061,220530
2573074,220610
2573075,220610
2573083,220649
2573089,204511
2573171,220609
2573175,225730
2573214,73531
2573245,220623
2573276,204407
2573314,160598
2573327,220632
2573328,220632
2573329,220632
2573331,220632
2573384,220618
2573414,220625
2573467,73486
2573488,73486
2573501,220632
2573501,73701
2573501,220548
2573501,220704
2573501,206018
2573501,220555
2573501,220629
2573501,220671
2573501,220623
2573501,230765
2573501,220645
2573501,160575
2573501,204407
2573501,226179
2573501,220527
2573501,74848
2573501,220640
2573501,74784
2573501,178866
2573501,74398
2573501,204453
2573501,221338
2573501,204535
2573501,204464
2573521,204474
2573570,204570
2573579,204570
2573584,204536
2573591,66828
2573620,204536
2573621,204536
2573623,74848
2573624,153423
2573627,220646
2573654,220715
2573714,220536
2573796,220529
2573825,220623
2573833,178975
2573868,220604
2573869,220604
2573872,221148
2573886,74041
2573888,220604
2573889,220604
2573891,220533
2573894,220533
2573898,220533
2573900,220604
2573902,74065
2573904,74057
2573981,204574
2573985,204574
2574020,204534
2574032,226179
2574061,220641
2574063,220641
2574066,220530
2574067,220602
2574090,141555
2574105,204472
2574106,204472
2574128,204472
2574133,204472
2574135,220537
2574144,204472
2574148,204472
2574149,220690
2574153,220604
2574160,233598
2574175,220540
2574184,220529
2574268,220629
2574270,204459
2574272,220644
2574273,220644
2574290,220599
2574299,220542
2574303,220542
2574308,220542
2574409,178933
2574524,74065
2574660,220665
2574709,233594
2574760,220715
2574765,220715
2574766,220715
2574767,220715
2574768,141411
2574814,73486
2574815,73486
2574916,178886
2574917,221338
2574943,74065
2574960,226708
2575009,204355
2575027,161550
2575034,204518
2575078,73531
2575147,225730
2575161,204550
2575164,204449
2575203,178970
2575203,160535
2575203,160610
2575214,141555
2575215,220609
2575217,226708
2575302,191923
2575459,220546
2575504,220625
2575579,204351
2575602,220549
2575616,204388
2575644,220702
2575648,220604
2575650,220604
2575659,220604
2575667,204368
2575672,220540
2575697,178975
2575698,178975
2575705,220659
2575722,175765
2575768,73486
2575769,73486
2575773,72442
2575774,180214
2575804,220624
2575846,220620
2575884,229432
2575942,198197
2575945,198197
2575986,198197
2576005,220611
2576051,73486
2576106,220557
2576115,204553
2576118,178946
2576119,178946
2576169,178989
2576171,73441
2576177,220645
2576181,73486
2576182,80815
2576184,220611
2576185,80815
2576193,220559
2576243,178829
2576291,204482
2576298,220543
2576428,229432
2576448,220625
2576644,220621
2576786,220644
2577002,104552
2577143,204360
2577182,178989
2577183,178989
2577251,220638
2577282,136811
2577282,220666
2577282,220654
2577282,220534
2577282,204472
2577282,204520
2577282,220655
2577282,204449
2577282,204479
2577282,74084
2577282,204416
2577282,204387
2577282,220618
2577383,204572
2577435,220693
2577453,220547
2577458,220547
2577547,220547
2577604,88256
2577795,178970
2577805,220540
2577814,220566
2577816,220566
2577817,220566
2577897,220588
2577909,138286
2577912,220642
2577961,178835
2577963,220635
2577970,74156
2577976,81055
2577987,160640
2577989,160512
2577993,160512
2578093,204351
2578143,204449
2578239,204416
2578255,220622
2578266,220564
2578344,74057
2578344,220556
2578344,220632
2578344,73701
2578344,220548
2578344,220704
2578344,206018
2578344,220555
2578344,220629
2578344,220565
2578344,220553
2578344,220623
2578344,230765
2578344,220645
2578344,160575
2578344,204407
2578344,160598
2578344,220527
2578344,220640
2578344,231911
2578344,139285
2578344,74784
2578344,220668
2578344,74398
2578344,204453
2578344,221338
2578344,204535
2578344,204534
2578344,204464
2578530,178873
2578567,220618
2578568,226708
2578569,220618
2578588,220611
2578593,204570
2578594,221328
2578600,220588
2578601,204351
2578602,220588
2578643,220558
2578647,205865
2578664,220537
2578676,178989
2578689,204406
2578737,220681
2578763,74374
2578811,178986
2578815,204441
2578843,204416
2578845,220611
2578861,220568
2578871,220568
2578873,220609
2578875,73778
2578876,220574
2578880,178947
2578882,220604
2578883,220604
2578885,220604
2578890,204557
2578899,220604
2578900,220604
2578902,73579
2578903,220604
2578904,220604
2578921,204557
2578938,204557
2578939,204557
2578942,220604
2578944,220604
2578946,220604
2578948,204416
2578956,220604
2578957,143632
2578993,204570
2579013,220604
2579014,220604
2579015,220604
2579016,220604
2579027,220615
2579029,204479
2579030,204479
2579035,220604
2579036,220604
2579037,220604
2579042,171623
2579045,198783
2579083,220697
2579091,74574
2579099,220604
2579100,220604
2579114,226708
2579118,160558
2579120,160558
2579127,92699
2579128,230765
2579156,204536
2579169,225730
2579171,225730
2579172,163321
2579186,220548
2579208,220585
2579214,80815
2579217,220585
2579218,74043
2579222,74043
2579424,198197
2579697,220552
2579732,220534
2579734,204494
2579736,178829
2579738,220642
2579739,88256
2579740,178829
2579742,73486
2579744,220604
2579745,220604
2579747,220604
2579748,220594
2579750,220604
2579751,220604
2579754,220604
2579755,220604
2579756,220604
2579759,220604
2579761,220604
2579763,220604
2579764,220604
2579768,198197
2579769,198197
2579772,220604
2579774,220604
2579804,88256
2579805,204464
2579825,204479
2579826,80815
2579886,73486
2579897,220621
2579952,80815
2580004,73486
2580011,73486
2580029,220540
2580030,220540
2580037,220626
2580093,204524
2580095,220621
2580213,150418
2580314,220574
2580406,220574
2580409,220574
2580776,220632
2580783,204398
2580802,178966
2580809,220626
2580830,91228
2580834,160629
2580835,160629
2580840,80815
2580848,98057
2580867,220694
2580888,220588
2580912,109429
2580917,220547
2580918,220547
2581020,220604
2581095,220604
2581100,220604
2581117,220602
2581122,220558
2581193,204404
2581195,204404
2581203,204404
2581207,204404
2581216,220552
2581258,233598
2581262,220604
2581271,153423
2581305,220604
2581306,220604
2581341,73778
2581342,204557
2581347,220604
2581348,220604
2581349,220604
2581378,220604
2581390,98057
2581394,220690
2581395,178887
2581398,204536
2581423,178858
2581436,220659
2581436,220644
2581478,73486
2581479,225730
2581481,204444
2581482,204536
2581513,225730
2581527,220604
2581551,220604
2581571,220556
2581572,220556
2581615,204508
2581616,220604
2581627,220604
2581635,220604
2581638,220604
2581641,220604
2581644,220604
2581646,220604
2581649,220604
2581652,80815
2581695,213762
2581712,204574
2581717,204574
2581792,141518
2581801,204391
2581807,204391
2581843,204391
2581925,204416
2581928,74283
2581930,160758
2581931,160559
2581934,175765
2581935,220549
2581936,220604
2581937,220604
2581938,220690
2582000,220556
2582033,220649
2582046,220604
2582050,66828
2582052,220604
2582053,220683
2582055,220604
2582056,220604
2582061,220604
2582062,220604
2582078,220559
2582138,178887
2582185,204512
2582194,220604
2582195,220604
2582222,178989
2582233,220560
2582234,220560
2582235,220560
2582236,220560
2582270,178989
